Ticket_ID,Property_Cluster,Building_Type,Issue_Category,Maintenance_Type,Asset_Criticality,Priority_Level,Created_Timestamp,First_Response_Timestamp,Resolved_Timestamp,Vendor_ID,Vendor_Tier,SLA_Target_Hours,SLA_Breached,Root_Cause_Tag,Resolution_Time_Hours,Response_Time_Minutes,Delay_Bucket,Vendor_Reliability_Index
TKT-100999,B Campus,Mall,Electrical,Preventive,Medium,Medium,05-12-2025 20:05,05-12-2025 21:29,57:57.4,V-12,Standard,6,False,Technician Delay,5.88,84,On Time,0.74
TKT-101000,C Campus,Hospital,Plumbing,Preventive,Low,Low,21-09-2025 15:55,21-09-2025 17:01,20:44.4,V-15,Standard,10,False,Technician Delay,5.43,66,On Time,0.69
TKT-101001,B Campus,IT Park,HVAC,Emergency,High,High,08-09-2025 08:52,08-09-2025 09:24,56:02.2,V-16,Preferred,8,False,Approval Pending,6.05,32,On Time,0.83
TKT-101002,B Campus,Hospital,Plumbing,Emergency,High,High,11-11-2025 18:56,11-11-2025 20:05,21:46.1,V-03,Preferred,10,True,Technician Delay,10.43,69,Minor Delay,0.69
TKT-101003,B Campus,IT Park,Plumbing,Emergency,High,High,27-10-2025 07:47,27-10-2025 09:18,19:15.4,V-24,Standard,10,False,Technician Delay,9.53,91,On Time,0.7
TKT-101004,B Campus,Office Tower,Elevator,Preventive,Low,Low,05-08-2025 17:10,05-08-2025 17:56,13:01.8,V-19,Preferred,4,True,Part Unavailable,5.04,46,Minor Delay,0.7
TKT-101005,B Campus,Mall,Electrical,Emergency,High,High,11-09-2025 16:04,11-09-2025 17:25,15:09.2,V-22,Standard,6,True,Misdiagnosis,7.18,81,Minor Delay,0.59
TKT-101006,C Campus,Office Tower,Plumbing,Preventive,Low,Low,09-11-2025 16:40,09-11-2025 17:28,57:55.7,V-20,Preferred,10,False,Technician Delay,4.29,48,On Time,0.8
TKT-101007,B Campus,IT Park,Plumbing,Preventive,Medium,Medium,13-08-2025 15:45,13-08-2025 16:31,47:29.4,V-14,Standard,10,True,Part Unavailable,10.03,46,Minor Delay,0.5
TKT-101008,C Campus,Hospital,HVAC,Preventive,Low,Low,14-09-2025 13:03,14-09-2025 14:03,19:17.3,V-24,Preferred,8,True,Repeat Failure,9.27,60,Minor Delay,0.67
TKT-101009,A Campus,Mall,Access Control,Preventive,Medium,Medium,19-08-2025 15:36,19-08-2025 16:46,41:51.3,V-07,Standard,12,False,Misdiagnosis,7.08,70,On Time,0.65
TKT-101010,C Campus,Hospital,Elevator,Emergency,High,High,26-08-2025 15:59,26-08-2025 17:32,06:52.1,V-14,Standard,4,True,Approval Pending,5.12,93,Minor Delay,0.53
TKT-101011,A Campus,Hospital,Electrical,Preventive,Medium,Medium,22-11-2025 11:32,22-11-2025 12:33,43:23.6,V-13,Preferred,6,False,Misdiagnosis,4.19,61,On Time,0.86
TKT-101012,A Campus,IT Park,Elevator,Emergency,High,High,04-08-2025 16:26,04-08-2025 18:21,48:33.9,V-14,Backup,4,True,Approval Pending,5.37,115,Minor Delay,0.35
TKT-101013,B Campus,Hospital,Elevator,Preventive,Medium,Medium,31-10-2025 09:17,31-10-2025 10:08,53:32.5,V-08,Standard,4,True,Part Unavailable,4.6,51,Minor Delay,0.53
TKT-101014,B Campus,Office Tower,Elevator,Emergency,High,High,08-12-2025 10:05,08-12-2025 12:04,39:07.4,V-15,Backup,4,True,Repeat Failure,4.57,119,Minor Delay,0.35
TKT-101015,A Campus,IT Park,HVAC,Emergency,High,High,21-10-2025 15:43,21-10-2025 17:09,31:04.1,V-17,Standard,8,False,Technician Delay,7.79,86,On Time,0.73
TKT-101016,C Campus,Office Tower,Elevator,Emergency,High,High,02-09-2025 02:42,02-09-2025 03:51,05:50.1,V-21,Preferred,4,False,Repeat Failure,2.39,69,On Time,0.83
TKT-101017,C Campus,Mall,Plumbing,Preventive,Low,Low,27-09-2025 21:21,27-09-2025 22:14,37:02.9,V-03,Preferred,10,False,Misdiagnosis,7.26,53,On Time,0.89
TKT-101018,A Campus,Office Tower,Plumbing,Preventive,Medium,Medium,17-08-2025 14:00,17-08-2025 15:28,33:14.4,V-20,Standard,10,True,Approval Pending,11.55,88,Minor Delay,0.54
TKT-101019,A Campus,Mall,Electrical,Emergency,High,High,18-11-2025 04:58,18-11-2025 05:47,13:20.6,V-03,Standard,6,False,Technician Delay,3.24,49,On Time,0.68
TKT-101020,B Campus,IT Park,Plumbing,Emergency,High,High,16-11-2025 19:02,16-11-2025 19:48,42:46.9,V-02,Standard,10,False,Misdiagnosis,5.67,46,On Time,0.69
TKT-101021,B Campus,Office Tower,HVAC,Emergency,High,High,30-11-2025 21:39,30-11-2025 22:16,39:35.5,V-12,Preferred,8,False,Misdiagnosis,4.0,37,On Time,0.83
TKT-101022,C Campus,Hospital,Elevator,Emergency,High,High,25-12-2025 06:46,25-12-2025 07:46,48:04.1,V-16,Standard,4,True,Technician Delay,5.03,60,Minor Delay,0.56
TKT-101023,B Campus,Hospital,Electrical,Preventive,Low,Low,11-11-2025 19:52,11-11-2025 20:50,20:04.9,V-17,Preferred,6,False,Approval Pending,4.46,58,On Time,0.85
TKT-101024,A Campus,Mall,HVAC,Emergency,High,High,18-10-2025 10:17,18-10-2025 11:10,25:11.5,V-22,Preferred,8,True,Part Unavailable,8.14,53,Minor Delay,0.7
TKT-101025,A Campus,Mall,Plumbing,Preventive,Medium,Medium,26-10-2025 22:55,26-10-2025 23:58,40:27.9,V-01,Standard,10,False,Technician Delay,6.75,63,On Time,0.7
TKT-101026,B Campus,Office Tower,HVAC,Preventive,Medium,Medium,29-10-2025 02:13,29-10-2025 04:10,15:55.0,V-16,Backup,8,False,Part Unavailable,7.03,117,On Time,0.5
TKT-101027,A Campus,Office Tower,Elevator,Preventive,Medium,Medium,02-10-2025 23:35,03-10-2025 00:44,59:45.6,V-25,Standard,4,False,Misdiagnosis,3.4,69,On Time,0.65
TKT-101028,A Campus,Mall,HVAC,Emergency,High,High,05-10-2025 20:31,05-10-2025 21:45,30:04.5,V-08,Standard,8,True,Technician Delay,8.97,74,Minor Delay,0.5
TKT-101029,A Campus,Hospital,Access Control,Preventive,Medium,Medium,16-09-2025 09:06,16-09-2025 10:16,26:24.5,V-03,Preferred,12,False,Misdiagnosis,6.34,70,On Time,0.89
TKT-101030,B Campus,Mall,HVAC,Preventive,Medium,Medium,19-08-2025 17:22,19-08-2025 18:58,29:42.8,V-02,Standard,8,True,Repeat Failure,10.11,96,Minor Delay,0.5
TKT-101031,B Campus,Hospital,Elevator,Preventive,Medium,Medium,22-11-2025 07:08,22-11-2025 08:05,36:46.1,V-08,Standard,4,False,Repeat Failure,2.47,57,On Time,0.65
TKT-101032,C Campus,Office Tower,HVAC,Emergency,High,High,20-07-2025 01:58,20-07-2025 03:02,59:02.4,V-16,Preferred,8,True,Part Unavailable,9.01,64,Minor Delay,0.71
TKT-101033,A Campus,Mall,Plumbing,Preventive,Medium,Medium,28-08-2025 05:55,28-08-2025 07:16,23:30.1,V-19,Standard,10,True,Part Unavailable,13.47,81,Minor Delay,0.5
TKT-101034,C Campus,Office Tower,Plumbing,Preventive,Medium,Medium,18-08-2025 21:13,18-08-2025 22:46,53:22.4,V-21,Standard,10,True,Approval Pending,10.66,93,Minor Delay,0.55
TKT-101035,B Campus,Mall,Electrical,Emergency,High,High,23-08-2025 10:56,23-08-2025 12:01,07:43.3,V-17,Preferred,6,False,Repeat Failure,5.19,65,On Time,0.82
TKT-101036,B Campus,Mall,Access Control,Preventive,Medium,Medium,13-07-2025 17:31,13-07-2025 18:28,25:15.4,V-07,Preferred,12,False,Approval Pending,6.89,57,On Time,0.88
TKT-101037,A Campus,Mall,Plumbing,Preventive,Medium,Medium,06-10-2025 10:27,06-10-2025 11:16,33:03.5,V-05,Preferred,10,False,Part Unavailable,5.09,49,On Time,0.84
TKT-101038,A Campus,Mall,Plumbing,Preventive,Medium,Medium,30-11-2025 14:08,30-11-2025 14:48,31:58.5,V-14,Preferred,10,False,Part Unavailable,5.39,40,On Time,0.8
TKT-101039,B Campus,Mall,Electrical,Preventive,Low,Low,30-09-2025 15:35,30-09-2025 17:34,14:01.1,V-15,Backup,6,True,Approval Pending,6.64,119,Minor Delay,0.4
TKT-101040,B Campus,Office Tower,Electrical,Emergency,High,High,02-07-2025 02:26,02-07-2025 03:59,21:23.6,V-09,Standard,6,False,Approval Pending,3.92,93,On Time,0.74
TKT-101041,C Campus,Mall,Plumbing,Preventive,Medium,Medium,06-11-2025 13:23,06-11-2025 14:09,58:36.4,V-07,Preferred,10,False,Part Unavailable,6.58,46,On Time,0.86
TKT-101042,C Campus,Office Tower,Electrical,Emergency,High,High,21-07-2025 17:53,21-07-2025 18:27,52:55.2,V-02,Preferred,6,False,Repeat Failure,4.0,34,On Time,0.8
TKT-101043,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,24-08-2025 09:33,24-08-2025 11:11,01:14.2,V-10,Backup,6,False,Repeat Failure,4.46,98,On Time,0.58
TKT-101044,B Campus,Mall,Plumbing,Preventive,Low,Low,02-09-2025 00:29,02-09-2025 01:25,58:22.5,V-11,Preferred,10,False,Technician Delay,8.48,56,On Time,0.8
TKT-101045,C Campus,Hospital,Electrical,Preventive,Medium,Medium,12-10-2025 02:46,12-10-2025 04:23,41:16.0,V-11,Standard,6,False,Technician Delay,3.92,97,On Time,0.69
TKT-101046,B Campus,Mall,HVAC,Preventive,Medium,Medium,01-09-2025 09:12,01-09-2025 10:11,17:15.4,V-01,Preferred,8,False,Misdiagnosis,5.07,59,On Time,0.87
TKT-101047,A Campus,Office Tower,Plumbing,Preventive,Medium,Medium,15-09-2025 22:55,16-09-2025 00:31,22:16.9,V-14,Standard,10,False,Repeat Failure,9.44,96,On Time,0.74
TKT-101048,C Campus,Hospital,Electrical,Preventive,Medium,Medium,04-10-2025 12:55,04-10-2025 13:58,42:03.5,V-18,Standard,6,True,Part Unavailable,6.77,63,Minor Delay,0.57
TKT-101049,C Campus,IT Park,HVAC,Emergency,High,High,27-10-2025 10:57,27-10-2025 11:39,21:16.6,V-24,Preferred,8,True,Approval Pending,8.4,42,Minor Delay,0.72
TKT-101050,C Campus,Hospital,Elevator,Emergency,High,High,05-08-2025 06:39,05-08-2025 07:45,11:58.5,V-19,Preferred,4,True,Repeat Failure,4.54,66,Minor Delay,0.7
TKT-101051,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,02-07-2025 15:47,02-07-2025 16:46,19:34.8,V-21,Standard,8,False,Misdiagnosis,6.54,59,On Time,0.65
TKT-101052,A Campus,Hospital,HVAC,Emergency,High,High,06-08-2025 16:05,06-08-2025 16:44,48:59.0,V-18,Preferred,8,False,Misdiagnosis,4.72,39,On Time,0.84
TKT-101053,A Campus,Hospital,Electrical,Emergency,High,High,28-12-2025 06:57,28-12-2025 07:56,21:27.7,V-25,Standard,6,False,Repeat Failure,4.39,59,On Time,0.69
TKT-101054,A Campus,Mall,HVAC,Preventive,Medium,Medium,24-07-2025 21:44,24-07-2025 23:22,37:00.9,V-15,Standard,8,True,Part Unavailable,10.88,98,Minor Delay,0.53
TKT-101055,A Campus,Mall,Electrical,Preventive,Medium,Medium,23-10-2025 14:36,23-10-2025 16:28,20:36.4,V-07,Backup,6,True,Misdiagnosis,9.73,112,Major Delay,0.43
TKT-101056,B Campus,Hospital,Plumbing,Preventive,Medium,Medium,19-09-2025 14:38,19-09-2025 15:20,55:18.4,V-01,Preferred,10,False,Misdiagnosis,8.29,42,On Time,0.89
TKT-101057,B Campus,Office Tower,Electrical,Emergency,High,High,14-12-2025 12:12,14-12-2025 13:03,51:14.8,V-23,Standard,6,True,Approval Pending,7.65,51,Minor Delay,0.58
TKT-101058,C Campus,Office Tower,Electrical,Preventive,Low,Low,04-07-2025 01:51,04-07-2025 02:38,50:53.1,V-17,Preferred,6,False,Technician Delay,5.98,47,On Time,0.87
TKT-101059,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,12-07-2025 21:07,12-07-2025 22:30,58:00.0,V-06,Standard,8,True,Technician Delay,9.84,83,Minor Delay,0.57
TKT-101060,C Campus,Mall,Plumbing,Preventive,Medium,Medium,09-09-2025 21:20,09-09-2025 22:12,30:19.9,V-20,Standard,10,False,Approval Pending,7.17,52,On Time,0.69
TKT-101061,A Campus,IT Park,Electrical,Preventive,Low,Low,06-07-2025 12:48,06-07-2025 13:48,27:50.8,V-17,Preferred,6,True,Part Unavailable,6.66,60,Minor Delay,0.72
TKT-101062,A Campus,IT Park,Plumbing,Preventive,Low,Low,06-09-2025 16:54,06-09-2025 17:38,11:06.0,V-18,Preferred,10,False,Part Unavailable,5.28,44,On Time,0.82
TKT-101063,A Campus,IT Park,Electrical,Preventive,Medium,Medium,01-10-2025 11:27,01-10-2025 12:27,24:43.3,V-04,Preferred,6,False,Misdiagnosis,3.96,60,On Time,0.82
TKT-101064,B Campus,Mall,Access Control,Preventive,Medium,Medium,12-08-2025 14:03,12-08-2025 15:05,05:12.5,V-20,Preferred,12,False,Approval Pending,4.02,62,On Time,0.88
TKT-101065,A Campus,Mall,HVAC,Preventive,Low,Low,05-08-2025 20:25,05-08-2025 21:14,10:56.1,V-25,Preferred,8,False,Approval Pending,5.76,49,On Time,0.87
TKT-101066,B Campus,Office Tower,Plumbing,Preventive,Medium,Medium,06-11-2025 09:25,06-11-2025 10:19,25:29.2,V-07,Standard,10,False,Part Unavailable,5.0,54,On Time,0.72
TKT-101067,A Campus,Mall,Elevator,Preventive,Low,Low,10-12-2025 05:08,10-12-2025 06:43,37:07.2,V-19,Standard,4,True,Repeat Failure,4.47,95,Minor Delay,0.53
TKT-101068,B Campus,Mall,HVAC,Preventive,Medium,Medium,29-10-2025 15:31,29-10-2025 16:32,28:59.7,V-06,Standard,8,False,Misdiagnosis,7.96,61,On Time,0.7
TKT-101069,B Campus,Office Tower,Electrical,Preventive,Medium,Medium,27-09-2025 14:35,27-09-2025 15:11,30:49.6,V-18,Preferred,6,False,Approval Pending,3.93,36,On Time,0.87
TKT-101070,A Campus,Mall,HVAC,Preventive,Medium,Medium,09-12-2025 04:26,09-12-2025 05:03,27:09.7,V-03,Preferred,8,False,Part Unavailable,4.01,37,On Time,0.81
TKT-101071,A Campus,Office Tower,Plumbing,Preventive,Medium,Medium,07-08-2025 20:11,07-08-2025 21:20,38:22.5,V-05,Backup,10,False,Misdiagnosis,6.44,69,On Time,0.5
TKT-101072,C Campus,IT Park,Electrical,Preventive,Low,Low,09-09-2025 10:06,09-09-2025 11:25,02:19.8,V-21,Standard,6,True,Part Unavailable,7.94,79,Minor Delay,0.5
TKT-101073,A Campus,Mall,Plumbing,Preventive,Low,Low,30-12-2025 22:55,31-12-2025 00:04,51:09.2,V-17,Preferred,10,False,Technician Delay,4.92,69,On Time,0.83
TKT-101074,B Campus,Office Tower,HVAC,Emergency,High,High,27-07-2025 10:21,27-07-2025 11:10,51:33.2,V-03,Preferred,8,False,Misdiagnosis,3.49,49,On Time,0.89
TKT-101075,B Campus,Mall,HVAC,Preventive,Low,Low,02-10-2025 09:18,02-10-2025 10:55,58:11.6,V-14,Standard,8,False,Misdiagnosis,5.66,97,On Time,0.68
TKT-101076,C Campus,Mall,Elevator,Emergency,High,High,10-12-2025 00:15,10-12-2025 01:22,23:23.3,V-22,Standard,4,True,Approval Pending,6.13,67,Major Delay,0.57
TKT-101077,A Campus,Office Tower,Elevator,Preventive,Medium,Medium,08-11-2025 12:51,08-11-2025 13:38,38:49.4,V-16,Preferred,4,False,Repeat Failure,2.79,47,On Time,0.86
TKT-101078,C Campus,Office Tower,HVAC,Preventive,Low,Low,07-12-2025 15:55,07-12-2025 17:02,58:06.7,V-09,Backup,8,True,Part Unavailable,10.05,67,Minor Delay,0.44
TKT-101079,B Campus,Hospital,Plumbing,Emergency,High,High,30-10-2025 17:33,30-10-2025 18:32,42:22.3,V-17,Preferred,10,False,Misdiagnosis,9.15,59,On Time,0.88
TKT-101080,A Campus,Hospital,Plumbing,Preventive,Low,Low,16-12-2025 19:31,16-12-2025 21:10,18:48.2,V-09,Standard,10,True,Technician Delay,14.8,99,Minor Delay,0.5
TKT-101081,C Campus,Hospital,Elevator,Preventive,Low,Low,02-11-2025 07:51,02-11-2025 08:53,05:14.2,V-16,Preferred,4,False,Repeat Failure,3.23,62,On Time,0.86
TKT-101082,C Campus,Office Tower,HVAC,Preventive,Low,Low,23-10-2025 18:39,23-10-2025 19:36,41:33.7,V-13,Preferred,8,True,Part Unavailable,8.04,57,Minor Delay,0.65
TKT-101083,C Campus,Office Tower,Electrical,Preventive,Medium,Medium,25-10-2025 19:56,25-10-2025 20:32,00:28.1,V-12,Preferred,6,True,Part Unavailable,6.06,36,Minor Delay,0.65
TKT-101084,C Campus,Office Tower,Plumbing,Preventive,Low,Low,17-11-2025 11:28,17-11-2025 12:00,10:56.7,V-21,Preferred,10,True,Part Unavailable,10.71,32,Minor Delay,0.65
TKT-101085,B Campus,IT Park,Electrical,Emergency,High,High,19-10-2025 02:05,19-10-2025 03:01,23:35.3,V-09,Standard,6,True,Misdiagnosis,8.31,56,Minor Delay,0.54
TKT-101086,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,18-08-2025 07:01,18-08-2025 08:03,33:47.8,V-07,Standard,10,False,Misdiagnosis,9.53,62,On Time,0.66
TKT-101087,C Campus,Hospital,Elevator,Preventive,Medium,Medium,24-11-2025 06:43,24-11-2025 07:50,16:19.0,V-08,Standard,4,False,Misdiagnosis,2.55,67,On Time,0.69
TKT-101088,B Campus,IT Park,Electrical,Preventive,Low,Low,02-11-2025 04:03,02-11-2025 05:13,07:25.8,V-12,Standard,6,True,Approval Pending,6.06,70,Minor Delay,0.54
TKT-101089,B Campus,Hospital,HVAC,Preventive,Medium,Medium,02-08-2025 17:28,02-08-2025 18:33,41:29.9,V-18,Standard,8,False,Technician Delay,4.22,65,On Time,0.66
TKT-101090,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,08-08-2025 13:38,08-08-2025 14:28,26:24.6,V-18,Standard,8,False,Misdiagnosis,4.81,50,On Time,0.69
TKT-101091,B Campus,Mall,HVAC,Preventive,Medium,Medium,21-07-2025 02:55,21-07-2025 03:43,50:11.1,V-05,Preferred,8,False,Approval Pending,6.9,48,On Time,0.8
TKT-101092,B Campus,IT Park,HVAC,Emergency,High,High,13-08-2025 14:05,13-08-2025 14:49,46:45.0,V-01,Preferred,8,False,Approval Pending,4.68,44,On Time,0.8
TKT-101093,B Campus,Office Tower,HVAC,Preventive,Medium,Medium,17-10-2025 00:39,17-10-2025 01:59,37:19.6,V-13,Standard,8,True,Technician Delay,11.97,80,Minor Delay,0.5
TKT-101094,B Campus,Hospital,Electrical,Preventive,Low,Low,22-09-2025 18:04,22-09-2025 18:57,56:47.1,V-11,Preferred,6,True,Technician Delay,6.87,53,Minor Delay,0.65
TKT-101095,A Campus,Mall,HVAC,Emergency,High,High,26-12-2025 03:45,26-12-2025 05:20,12:06.7,V-12,Standard,8,True,Approval Pending,11.44,95,Minor Delay,0.5
TKT-101096,C Campus,Mall,Elevator,Preventive,Medium,Medium,22-08-2025 06:15,22-08-2025 07:51,33:29.5,V-01,Backup,4,True,Part Unavailable,6.31,96,Major Delay,0.36
TKT-101097,B Campus,IT Park,HVAC,Emergency,High,High,01-10-2025 13:14,01-10-2025 13:53,06:38.2,V-01,Preferred,8,False,Misdiagnosis,3.87,39,On Time,0.8
TKT-101098,C Campus,Office Tower,Plumbing,Emergency,High,High,14-11-2025 17:53,14-11-2025 19:41,08:40.7,V-11,Backup,10,False,Repeat Failure,9.25,108,On Time,0.56
TKT-101099,C Campus,Office Tower,HVAC,Emergency,High,High,26-11-2025 19:13,26-11-2025 20:17,17:22.0,V-19,Preferred,8,True,Part Unavailable,10.07,64,Minor Delay,0.73
TKT-101100,A Campus,IT Park,HVAC,Preventive,Medium,Medium,19-09-2025 08:02,19-09-2025 08:42,25:29.8,V-21,Preferred,8,False,Approval Pending,7.39,40,On Time,0.82
TKT-101101,C Campus,IT Park,Access Control,Preventive,Medium,Medium,18-07-2025 07:15,18-07-2025 08:21,57:25.1,V-05,Backup,12,False,Part Unavailable,7.69,66,On Time,0.54
TKT-101102,A Campus,IT Park,Electrical,Preventive,Medium,Medium,07-09-2025 23:09,07-09-2025 23:50,10:05.2,V-21,Preferred,6,True,Part Unavailable,6.02,41,Minor Delay,0.65
TKT-101103,A Campus,Hospital,Plumbing,Preventive,Medium,Medium,23-11-2025 23:42,24-11-2025 00:18,53:18.0,V-06,Preferred,10,False,Approval Pending,8.17,36,On Time,0.89
TKT-101104,C Campus,IT Park,Electrical,Emergency,High,High,02-09-2025 11:16,02-09-2025 12:10,07:54.1,V-21,Preferred,6,False,Technician Delay,5.86,54,On Time,0.8
TKT-101105,B Campus,Mall,HVAC,Preventive,Low,Low,12-08-2025 09:41,12-08-2025 10:48,37:53.6,V-25,Standard,8,False,Misdiagnosis,4.94,67,On Time,0.72
TKT-101106,C Campus,Mall,Electrical,Preventive,Medium,Medium,06-07-2025 21:24,06-07-2025 22:33,31:18.3,V-10,Preferred,6,False,Part Unavailable,5.12,69,On Time,0.88
TKT-101107,B Campus,Mall,HVAC,Preventive,Medium,Medium,02-08-2025 12:04,02-08-2025 12:55,17:07.7,V-18,Standard,8,True,Technician Delay,8.21,51,Minor Delay,0.53
TKT-101108,B Campus,IT Park,Electrical,Preventive,Low,Low,13-07-2025 17:04,13-07-2025 17:55,06:52.7,V-02,Preferred,6,False,Technician Delay,3.03,51,On Time,0.82
TKT-101109,C Campus,IT Park,Electrical,Preventive,Medium,Medium,18-07-2025 15:52,18-07-2025 17:34,16:43.1,V-21,Backup,6,True,Part Unavailable,10.4,102,Major Delay,0.41
TKT-101110,B Campus,Hospital,Elevator,Preventive,Low,Low,25-09-2025 23:23,26-09-2025 00:05,16:40.2,V-11,Preferred,4,False,Approval Pending,2.89,42,On Time,0.81
TKT-101111,B Campus,Office Tower,Electrical,Preventive,Low,Low,05-10-2025 15:03,05-10-2025 15:51,30:02.4,V-19,Preferred,6,False,Misdiagnosis,5.45,48,On Time,0.8
TKT-101112,C Campus,Mall,Electrical,Preventive,Medium,Medium,21-11-2025 13:11,21-11-2025 13:44,32:38.1,V-22,Preferred,6,False,Misdiagnosis,2.36,33,On Time,0.83
TKT-101113,C Campus,Mall,Elevator,Preventive,Low,Low,11-09-2025 00:09,11-09-2025 01:52,11:13.5,V-03,Backup,4,True,Part Unavailable,8.02,103,Major Delay,0.35
TKT-101114,A Campus,Office Tower,Plumbing,Emergency,High,High,19-10-2025 21:43,19-10-2025 22:53,50:43.5,V-08,Preferred,10,False,Misdiagnosis,7.12,70,On Time,0.8
TKT-101115,B Campus,Mall,Electrical,Preventive,Medium,Medium,08-12-2025 12:06,08-12-2025 13:20,23:16.7,V-14,Backup,6,True,Part Unavailable,9.28,74,Major Delay,0.35
TKT-101116,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,30-12-2025 13:59,30-12-2025 14:46,32:37.2,V-25,Preferred,10,False,Technician Delay,9.56,47,On Time,0.82
TKT-101117,B Campus,IT Park,Access Control,Preventive,Low,Low,09-07-2025 02:47,09-07-2025 04:31,37:53.8,V-16,Backup,12,False,Repeat Failure,5.83,104,On Time,0.58
TKT-101118,A Campus,Hospital,HVAC,Preventive,Medium,Medium,21-11-2025 17:04,21-11-2025 18:05,57:36.3,V-09,Standard,8,True,Technician Delay,11.88,61,Minor Delay,0.58
TKT-101119,A Campus,Office Tower,Electrical,Preventive,Medium,Medium,17-07-2025 19:08,17-07-2025 20:28,23:14.4,V-02,Standard,6,False,Misdiagnosis,4.25,80,On Time,0.68
TKT-101120,A Campus,IT Park,HVAC,Preventive,Medium,Medium,16-08-2025 22:38,16-08-2025 23:50,09:04.7,V-25,Standard,8,True,Approval Pending,9.51,72,Minor Delay,0.56
TKT-101121,A Campus,Hospital,HVAC,Preventive,Medium,Medium,19-10-2025 10:48,19-10-2025 11:18,18:31.1,V-21,Preferred,8,True,Technician Delay,8.5,30,Minor Delay,0.74
TKT-101122,B Campus,Office Tower,Elevator,Preventive,Medium,Medium,26-08-2025 15:54,26-08-2025 16:56,19:34.3,V-03,Preferred,4,True,Approval Pending,4.41,62,Minor Delay,0.71
TKT-101123,C Campus,Hospital,Plumbing,Preventive,Medium,Medium,01-08-2025 06:46,01-08-2025 07:40,20:03.5,V-24,Standard,10,False,Misdiagnosis,5.56,54,On Time,0.72
TKT-101124,C Campus,Hospital,Electrical,Emergency,High,High,08-07-2025 11:05,08-07-2025 11:44,23:56.7,V-19,Preferred,6,False,Approval Pending,5.3,39,On Time,0.88
TKT-101125,A Campus,IT Park,Plumbing,Preventive,Medium,Medium,15-07-2025 08:30,15-07-2025 09:01,17:17.2,V-15,Preferred,10,True,Part Unavailable,10.78,31,Minor Delay,0.65
TKT-101126,A Campus,Office Tower,Electrical,Emergency,High,High,06-09-2025 00:29,06-09-2025 01:54,22:21.1,V-21,Standard,6,True,Part Unavailable,7.87,85,Minor Delay,0.5
TKT-101127,A Campus,Office Tower,Plumbing,Preventive,Low,Low,19-12-2025 06:07,19-12-2025 06:47,15:40.5,V-18,Preferred,10,True,Technician Delay,10.13,40,Minor Delay,0.71
TKT-101128,B Campus,Mall,HVAC,Preventive,Medium,Medium,10-08-2025 09:49,10-08-2025 10:59,04:13.1,V-11,Standard,8,False,Approval Pending,7.25,70,On Time,0.65
TKT-101129,B Campus,Mall,Electrical,Preventive,Low,Low,09-08-2025 23:38,10-08-2025 00:23,01:18.4,V-15,Preferred,6,False,Part Unavailable,3.39,45,On Time,0.81
TKT-101130,B Campus,Hospital,Elevator,Preventive,Medium,Medium,11-08-2025 11:02,11-08-2025 12:27,23:43.5,V-20,Backup,4,True,Approval Pending,4.35,85,Minor Delay,0.38
TKT-101131,A Campus,Mall,Elevator,Preventive,Medium,Medium,04-09-2025 13:43,04-09-2025 15:03,39:16.6,V-07,Standard,4,False,Repeat Failure,3.94,80,On Time,0.68
TKT-101132,C Campus,Mall,Plumbing,Emergency,High,High,22-11-2025 20:28,22-11-2025 21:34,52:07.5,V-08,Preferred,10,False,Technician Delay,8.39,66,On Time,0.8
TKT-101133,A Campus,Office Tower,HVAC,Preventive,Medium,Medium,27-10-2025 12:28,27-10-2025 14:01,04:16.9,V-01,Standard,8,True,Approval Pending,8.6,93,Minor Delay,0.59
TKT-101134,B Campus,IT Park,Electrical,Preventive,Medium,Medium,28-12-2025 21:23,28-12-2025 22:15,50:27.4,V-19,Preferred,6,False,Part Unavailable,3.44,52,On Time,0.82
